latitude,longitude,Residential EUI (kWh/m²/year),Non-residential EUI (kWh/m²/year),Residential Area,Non-Residential Area
47.66815,-122.38076,,295.2102946090534,,92477.0
47.70835,-122.33555,70.85242291086821,,31334.0,
47.66112,-122.33207,72.68326239220386,,47658.0,
47.64859,-122.33311,65.0689568455516,,93079.0,
47.65675,-122.38833,104.3054974345726,,24059.0,
47.59505,-122.29824,,351.4096976373662,,66402.0
47.68993,-122.30754,70.81123733344022,,76285.0,
47.68984,-122.30826,58.4744500114247,,46873.0,
47.67723,-122.29126,111.58384476259081,,87031.0,
47.67602,-122.29059,75.72964850807938,,27160.0,
47.67738,-122.28996,,106.65149866977487,,22220.0
47.69054,-122.29705,,,,
47.66963,-122.37771,31.07869110070275,,152693.0,
47.67015,-122.36011,139.525670545862,,26211.0,
47.549,-122.31701,224.70470124663166,,28747.0,
47.54437,-122.30863,,142.08238491081158,,44700.0
47.54137,-122.33051,,50.802388066084,,44100.0
47.54121,-122.32584,,215.0946250738664,,27800.0
47.60827,-122.33536,135.340285254831,,123897.0,
47.55436,-122.33631,,119.32547645271403,,46340.0
47.54134,-122.30529,,,,
47.6019,-122.31379,47.25345096515704,,37849.0,
47.60191,-122.31438,,156.90370341313337,,38460.0
47.55728,-122.38725,109.62860632769922,,86955.0,
47.63018,-122.34261,55.25887153987707,,286408.0,
47.5822,-122.38542,97.97623061632025,,93114.0,
47.58458,-122.38677,107.63729913613919,,21888.0,
47.59696,-122.32412,93.90553824944655,,66849.0,
47.68576,-122.35481,,134.94723786598303,,21022.0
47.57775,-122.41425,70.78689536910747,,30240.0,
47.61783,-122.35538,123.71239663218975,,59440.0,
47.59364,-122.38392,63.96196118263675,,22445.0,
47.58898,-122.39418,70.82688905957191,,45878.0,
47.5909,-122.39207,79.64780097723235,,37824.0,
47.66091,-122.39778,104.97445781966205,,26815.0,
47.56511,-122.37268,98.81657980441081,,22529.0,
47.61258,-122.32846,61.44329367132249,,148474.0,
47.51399,-122.27946,,32.11447791702853,,26380.0
47.51018,-122.28192,,228.3903155412202,,37351.0
47.51127,-122.281,,16.853260808465702,,30375.0
47.51104,-122.28245,,311.1671313305247,,30004.0
47.57144,-122.3864,58.419691178619,,32235.0,
47.61598,-122.35149,104.98021646186234,,120405.0,
47.68541,-122.27097,,811.1147900290638,,39971.0
47.65439,-122.35832,89.2936643520586,,23976.0,
47.66983,-122.37826,73.6080175280988,,169149.0,
47.67046,-122.38173,46.400760659501515,,25368.0,
47.67528,-122.40836,,209.95233927913438,,28492.0
47.67392,-122.4079,,38.68245805162088,,22719.0
47.61531,-122.33018,111.5962249451284,,50141.0,
47.61597,-122.33086,,953.4092484554654,,44588.0
47.6176,-122.33121,119.3869964604806,,140049.0,
47.6157,-122.32846,173.06749367177963,,58954.0,
47.61628,-122.32818,97.68516949552169,,37992.0,
47.64036,-122.39992,57.10246885638126,,62876.0,
47.62637,-122.32698,111.87579736123381,,38388.0,
47.62768,-122.32733,164.5461119348318,,40489.0,
47.62702,-122.32696,75.04536322089002,,34800.0,
47.62721,-122.32649,74.91158583936412,,28058.0,
47.61502,-122.35263,143.04862595819017,,105707.0,
47.61419,-122.34354,127.89558189883938,,86560.0,
47.61498,-122.3438,125.34720925760621,,91600.0,
47.61463,-122.34328,84.65304995495849,,142063.0,
47.61687,-122.35376,68.14970719394732,,188717.0,
47.61685,-122.35297,162.17979811665003,,33400.0,
47.61473,-122.35055,65.70029989558847,,88144.0,
47.60842,-122.30093,,,,
47.68339,-122.31947,,164.85480641652475,,21462.0
47.58024,-122.31517,138.7651080026787,,107518.0,
47.59429,-122.38843,96.9208538576526,,30720.0,
47.61706,-122.35141,47.813598507364425,,167941.0,
47.58998,-122.39312,66.92184221845632,,38970.0,
47.67113,-122.38687,68.34037073627516,,24648.0,
47.63854,-122.38733,54.27529539118086,,34270.0,
47.68636,-122.3423,,,,
47.67737,-122.35284,,185.49548654951946,,23835.0
47.61564,-122.32592,75.20810824525452,,24864.0,
47.61492,-122.34957,112.82295829353707,,77800.0,
47.61468,-122.34925,,227.22383911124126,,31020.0
47.61402,-122.35016,,216.3477997361645,,21600.0
47.6153,-122.35014,,82.5922187658095,,23000.0
47.6158,-122.35126,,195.95479439466317,,61825.0
47.61503,-122.35378,71.26051498260789,,590869.0,
47.61612,-122.35268,57.54669943994467,,145275.0,
47.61543,-122.34967,44.4191227787425,,26640.0,
47.6159,-122.35016,305.8317095759695,,40329.0,
47.61588,-122.34965,,74.98315070439696,,20565.0
47.61532,-122.3493,77.09469811020216,,34880.0,
47.6134,-122.34683,90.74770744193351,,56776.0,
47.61245,-122.34836,78.40090320026863,,112676.0,
47.5857,-122.39791,142.31807253648583,,26880.0,
47.661,-122.34839,70.68292353864176,,23098.0,
47.72736,-122.34579,,66.28823263711897,,48139.0
47.72782,-122.34536,,224.22071247814142,,29924.0
47.72841,-122.3469,67.58505305536781,,214388.0,
47.72985,-122.34566,,486.89773180426556,,21633.0
47.72925,-122.34834,76.5129053868371,,43228.0,
47.62127,-122.32509,78.5117516456925,,23231.0,
47.56633,-122.38725,,160.85710549480976,,21364.0
47.61834,-122.32492,84.18209457172145,,39251.0,
47.62528,-122.36366,68.09579167627368,,21715.0,
47.62406,-122.33027,77.35870786716825,,86525.0,
47.62402,-122.32972,86.03455039346854,,56652.0,
47.62548,-122.36166,97.53942858880747,,20798.0,
47.6172,-122.31456,92.7206801783684,,20296.0,
47.61294,-122.34638,,90.15974295069626,,30700.0
47.64791,-122.38246,94.4077141839294,,28954.0,
47.62483,-122.32508,101.88155818752269,,48744.0,
47.6237,-122.33014,95.15848654529039,,23931.0,
47.64898,-122.35675,38.36429282921117,,39966.0,
47.62181,-122.35701,117.07335565828657,,72763.0,
47.58963,-122.31864,74.63697078290578,,59600.0,
47.63113,-122.34656,62.3971772598555,,40948.0,
47.61775,-122.33551,153.70500207088583,,65210.0,
47.61789,-122.33573,,45.8435230234163,,21600.0
47.61309,-122.32839,176.5458541670681,,21712.0,
47.61378,-122.32875,113.3414136744641,,53232.0,
47.6657,-122.3017,95.43315893702268,,57856.0,
47.66364,-122.29775,,121.8074304331962,,25862.0
47.66364,-122.29775,,198.25308787268276,,49965.0
47.64385,-122.34899,67.17233607746564,,53698.0,
47.60318,-122.33206,220.85311347239087,,23338.0,
47.60274,-122.33245,69.83289737139404,,39594.0,
47.6026,-122.33232,,60.91115544488322,,20028.0
47.60257,-122.33383,78.90758585669063,,65535.0,
47.60247,-122.33372,,137.8705651709658,,23622.0
47.60237,-122.33365,,65.57588033427052,,23563.0
47.60427,-122.33385,,165.1390981359931,,26840.0
47.60427,-122.33385,,70.86850297677452,,46800.0
47.61285,-122.34817,,115.8133307275689,,28800.0
47.61396,-122.34609,186.4569818702765,,36676.0,
47.6172,-122.34979,,54.428009307691326,,33552.0
47.61595,-122.34756,,112.0727726738891,,57620.0
47.61519,-122.34674,352.7258534291078,,33440.0,
47.61471,-122.34525,,194.82336951734496,,57800.0
47.61801,-122.34894,170.4137968506653,,69590.0,
47.61678,-122.34698,114.23664330281318,,321050.0,
47.61637,-122.34706,101.8516092196547,,192077.0,
47.61534,-122.34515,98.44691203370456,,203940.0,
47.61558,-122.34496,105.62004441291283,,21284.0,
47.61399,-122.34724,67.62271097804019,,48786.0,
47.61206,-122.33785,,95.88534624524745,,27000.0
47.61458,-122.33527,73.06998952225987,,98222.0,
47.61319,-122.33695,,149.34436649139982,,31890.0
47.61487,-122.33748,91.11307719938897,,678165.0,
47.61763,-122.35507,,1763.1824169723411,,49249.0
47.61812,-122.35509,,41.32129301090541,,24825.0
47.61792,-122.35484,122.52728640004206,,41030.0,
47.61838,-122.35571,261.1147770539535,,41359.0,
47.61819,-122.35432,117.67124532249022,,21095.0,
47.61723,-122.35248,68.31107098145927,,188715.0,
47.6144,-122.34171,103.06705294061636,,523377.0,
47.6146,-122.34217,,215.0255415354116,,26670.0
47.61496,-122.34188,74.69053421315546,,41834.0,
47.61536,-122.34348,196.18331147061886,,34060.0,
47.61513,-122.34223,166.8669907057201,,37300.0,
47.61607,-122.34449,,206.0191276481734,,37740.0
47.6165,-122.34512,69.78634422401889,,328947.0,
47.61706,-122.34624,64.64529092532939,,160141.0,
47.61768,-122.34695,98.60552303208723,,22400.0,
47.61768,-122.34716,139.25393510794413,,70200.0,
47.61809,-122.34697,130.15927090089122,,21840.0,
47.61789,-122.34658,193.25190057761813,,33880.0,
47.61779,-122.34524,153.41554883297536,,393841.0,
47.61361,-122.34461,133.99017734004863,,34080.0,
47.61468,-122.34794,111.31451420753055,,224732.0,
47.61263,-122.34779,111.93550456242768,,62607.0,
47.62059,-122.3244,93.13055799882333,,31702.0,
47.62589,-122.324,148.00307896790508,,29765.0,
47.62096,-122.31473,194.91419996583508,,30382.0,
47.70275,-122.36297,88.02481697218003,,126436.0,
47.65052,-122.38821,71.55584543557194,,22374.0,
47.63203,-122.35337,,,,
47.71825,-122.31303,81.70179402606543,,56473.0,
47.54548,-122.38676,98.71520881429724,,51490.0,
47.6483,-122.33681,91.20362123737475,,45348.0,
47.72614,-122.35519,63.487030735695896,,31317.0,
47.7256,-122.34832,94.57589623628336,,91091.0,
47.7265,-122.35426,71.3322690768572,,26744.0,
47.72304,-122.35007,81.18460913549586,,30060.0,
47.66582,-122.29703,109.40142420787029,,119996.0,
47.66508,-122.30253,71.70384698478706,,23794.0,
47.52517,-122.36488,109.25691738202741,,48996.0,
47.6603,-122.39867,79.05078982483079,,37090.0,
47.61212,-122.3281,119.82635228883606,,52020.0,
47.58424,-122.39979,73.3825601332029,,32612.0,
47.58817,-122.30291,142.87486364591825,,58485.0,
47.66377,-122.30488,60.617592601411,,147443.0,
47.66232,-122.30394,78.78967215896876,,65103.0,
47.66282,-122.305,,95.40871950026785,,21499.0
47.66156,-122.30314,118.26623559286871,,21528.0,
47.66226,-122.29644,,478.79984039676503,,77424.0
47.66246,-122.29898,,656.4774468586728,,39265.0
47.66392,-122.29958,,195.475571207512,,52784.0
47.66196,-122.29891,,335.7445907336784,,23409.0
47.66246,-122.29898,,190.8525644911857,,59142.0
47.66523,-122.29966,68.66130303579739,,321333.0,
47.66355,-122.30123,65.02745241813042,,333773.0,
47.61586,-122.33845,120.5975517562906,,23568.0,
47.61369,-122.34022,115.79929218878681,,21130.0,
47.61374,-122.33983,55.75145634486445,,36880.0,
47.61362,-122.33959,,62.554376683376226,,32356.0
47.61798,-122.33974,,174.34487672496974,,61180.0
47.61524,-122.33519,,279.51657493951,,43506.0
47.61397,-122.33351,102.68233752763796,,501239.0,
47.61297,-122.33263,145.3378538051741,,179745.0,
47.66812,-122.39756,79.76684534958723,,159820.0,
47.66798,-122.40068,106.21342565752227,,60858.0,
47.58163,-122.37355,59.05092970193595,,28033.0,
47.5997,-122.30015,111.07707166257143,,39816.0,
47.67572,-122.3285,,65.7957755313153,,23931.0
47.59886,-122.32544,280.2499433443514,,75187.0,
47.57298,-122.29456,72.2457735010796,,78005.0,
47.57285,-122.29209,117.9992677371908,,20400.0,
47.57256,-122.29265,,120.58623606051502,,47560.0
47.60897,-122.32507,,147.3300052248763,,62334.0
47.654,-122.35481,79.24476268201231,,28296.0,
47.69799,-122.3282,80.30798382148846,,41664.0,
47.61562,-122.3339,187.69731020788208,,67403.0,
47.61589,-122.33342,77.23652321351872,,517164.0,
47.61631,-122.33518,277.7841310318129,,30180.0,
47.61679,-122.33619,,81.89001173715236,,28800.0
47.61718,-122.33654,,162.00064329342314,,21600.0
47.61687,-122.33533,,119.13238564548021,,22860.0
47.65434,-122.35044,87.1960126286525,,25490.0,
47.53691,-122.27984,85.29959820825752,,387971.0,
47.66415,-122.28447,91.87462549903238,,25137.0,
47.66516,-122.2738,,99.2443663864598,,26366.0
47.56937,-122.37183,97.53778689333024,,31236.0,
47.61565,-122.3135,92.60837201556696,,140759.0,
47.5536,-122.36338,44.960777710933954,,27119.0,
47.54557,-122.27438,99.48877721328665,,43752.0,
47.5459,-122.27507,72.57618115335774,,60270.0,
47.53928,-122.27045,97.69884052732303,,34678.0,
47.65388,-122.39196,122.69015950552269,,22394.0,
47.62413,-122.32063,44.81617321031663,,145812.0,
47.66304,-122.39169,,190.61613804612884,,48560.0
47.67365,-122.26293,,,,
47.61927,-122.31786,75.380870433228,,22874.0,
47.72098,-122.31228,80.94739691560524,,21469.0,
47.72142,-122.31203,120.09106401937738,,50252.0,
47.70847,-122.35593,74.25509930288881,,22824.0,
47.70627,-122.35595,62.376719705557406,,57338.0,
47.66085,-122.31244,106.10553694691993,,93502.0,
47.66112,-122.31285,58.88878096048104,,20260.0,
47.66033,-122.31348,,28.704261590724812,,32960.0
47.66097,-122.3139,,345.8893506623136,,29636.0
47.66023,-122.31581,,114.03049107104364,,20571.0
47.65998,-122.31579,90.17878792174265,,23742.0,
47.65909,-122.31691,102.50315928421838,,22344.0,
47.65915,-122.31579,81.42374154077446,,24492.0,
47.65893,-122.31634,70.42272547715385,,31075.0,
47.65847,-122.3147,99.88622354266249,,28700.0,
47.65848,-122.31397,86.43696622838986,,22542.0,
47.65874,-122.31395,112.1620606065639,,24680.0,
47.65964,-122.31394,139.02465763454563,,63837.0,
47.65853,-122.3128,195.51694627961484,,22320.0,
47.65711,-122.31409,,210.11356979193906,,28572.0
47.65755,-122.31406,71.13224337493403,,26639.0,
47.6573,-122.31474,96.4940463627283,,25568.0,
47.65698,-122.31491,133.687574370492,,25904.0,
47.65807,-122.31713,85.93500635840091,,24548.0,
47.65769,-122.31702,84.40463859499134,,71827.0,
47.66085,-122.31846,62.46915384573673,,169931.0,
47.65732,-122.31827,104.76680825801438,,69452.0,
47.65715,-122.31858,54.038695511800405,,73927.0,
47.70801,-122.3175,109.8299253591155,,29683.0,
47.55694,-122.38652,117.28953756141306,,40791.0,
47.69455,-122.35573,162.06240554887444,,56319.0,
47.66965,-122.39489,75.93961194487723,,30948.0,
47.66927,-122.39485,77.6612246299838,,39319.0,
47.57602,-122.38712,107.83804715902733,,41443.0,
47.72971,-122.31089,83.82536113206814,,130680.0,
47.60817,-122.32654,77.88855194831244,,115775.0,
47.687,-122.30013,,,,
47.61255,-122.3239,58.25455876357614,,140778.0,
47.66085,-122.28577,74.04476867476268,,30834.0,
47.62479,-122.36444,130.3539442567388,,21536.0,
47.7039,-122.33423,62.85561833529684,,47873.0,
47.54192,-122.38682,65.92649151384384,,39581.0,
47.63785,-122.37352,58.566154671033544,,23177.0,
47.63282,-122.34305,96.71421685544031,,54360.0,
47.58143,-122.3751,97.5830297443947,,70207.0,
47.64834,-122.33188,,232.00524088415725,,84116.0
47.61337,-122.33995,,178.94027183232473,,104000.0
47.57188,-122.29531,,327.14916119088844,,58665.0
47.56874,-122.37178,68.30415475085974,,121037.0,
47.65742,-122.36736,,44.717324354087836,,38784.0
47.65346,-122.36987,73.31825689995883,,26568.0,
47.66772,-122.38276,85.95722974026009,,182494.0,
47.6679,-122.38309,94.05447968741622,,113462.0,
47.57383,-122.33046,,169.385176067553,,41790.0
47.57411,-122.33715,,418.0665611095919,,32192.0
47.60542,-122.3364,,127.00863034870012,,39960.0
47.60528,-122.33627,,87.69902221953288,,33300.0
47.60721,-122.33451,,16.21972105349787,,36240.0
47.60781,-122.33186,,126.23601765518592,,39320.0
47.60639,-122.3303,135.26766732880654,,41452.0,
47.60223,-122.32889,,249.47976339796858,,35820.0
47.69088,-122.36127,93.60581954402794,,42984.0,
47.56542,-122.38502,,399.3438233813431,,33462.0
47.56342,-122.38509,,117.75475424218314,,37816.0
47.56147,-122.38638,,597.6426673480694,,20700.0
47.56146,-122.38578,128.34163889379775,,82876.0,
47.56137,-122.38524,194.4361389170226,,177417.0,
47.56263,-122.38196,,275.01517441505,,41521.0
47.56197,-122.38109,,236.7305514537355,,25762.0
47.56141,-122.37967,71.36126728407919,,213016.0,
47.56175,-122.37835,,130.28310968925797,,43387.0
47.56245,-122.37699,89.24668585448936,,23983.0,
47.56245,-122.37658,68.68565984702414,,29351.0,
47.56162,-122.37655,112.96009065744047,,106976.0,
47.62117,-122.30226,157.69056025882074,,25475.0,
47.61971,-122.30287,94.9974177808865,,40779.0,
47.64425,-122.36125,106.53363695482143,,38328.0,
47.72235,-122.29584,93.14471807679344,,193691.0,
47.72032,-122.29507,,288.4542141451666,,22405.0
47.72082,-122.29195,132.38191993516,,86283.0,
47.71951,-122.29477,129.9656422445482,,57775.0,
47.72226,-122.29316,93.70392622348653,,320739.0,
47.72008,-122.29031,28.954441330339982,,67624.0,
47.72606,-122.28747,,,,
47.73279,-122.34851,82.31556542681882,,73234.0,
47.61543,-122.35074,36.78254431063222,,145018.0,
47.552,-122.32262,,140.5700877297037,,61419.0
47.60132,-122.30477,,153.1829419270223,,39000.0
47.56018,-122.38716,,632.12488622304,,22180.0
47.56001,-122.38856,93.63954640228805,,28560.0,
47.60109,-122.30551,77.37684177594853,,52166.0,
47.58547,-122.3151,,,,
47.58513,-122.30645,,152.23772624653114,,25920.0
47.58528,-122.30595,,49.9605219052346,,25480.0
47.58482,-122.30501,,77.415836288491,,31000.0
47.58528,-122.305,,100.87915333027607,,29740.0
47.58579,-122.3034,,150.1299050473567,,38075.0
47.58421,-122.29978,98.42044017895427,,139530.0,
47.5859,-122.29957,,295.7021703682851,,39170.0
47.58476,-122.29765,,54.4663199932189,,66597.0
47.61911,-122.35377,46.778280856031564,,34542.0,
47.57086,-122.29546,107.85864633422334,,37080.0,
47.56791,-122.29643,134.1840052444552,,22108.0,
47.63734,-122.35724,70.36270522028701,,84147.0,
47.63678,-122.35734,102.80600601612588,,83175.0,
47.63629,-122.35922,,242.77669651904276,,27247.0
47.67141,-122.31219,123.44704733499498,,58735.0,
47.61991,-122.31095,116.15706123516264,,29848.0,
47.6199,-122.31037,189.6789700527499,,34455.0,
47.61807,-122.32285,73.06114231526755,,28038.0,
47.62121,-122.32292,78.04170393363114,,24939.0,
47.56489,-122.3409,,65.82526416253248,,26680.0
47.56447,-122.35335,,344.2317902880866,,31521.0
47.56982,-122.33479,,125.34917992422204,,24000.0
47.56487,-122.34181,,231.72852654241376,,21900.0
47.5678,-122.33622,,22.25360163421783,,35579.0
47.65941,-122.34255,71.44261490343877,,114461.0,
47.65331,-122.34445,60.212195949445366,,40505.0,
47.57382,-122.32672,,18.961570075721397,,49950.0
47.6315,-122.31221,72.6023553874591,,66885.0,
47.6315,-122.30761,,,,
47.6172,-122.3359,130.22539462053777,,62665.0,
47.61736,-122.31399,53.39857558896717,,34924.0,
47.64364,-122.34645,66.61516971193451,,62820.0,
47.63927,-122.4032,,101.08234359978593,,22612.0
47.58025,-122.31381,76.24365664668089,,27076.0,
47.61934,-122.35713,81.29567136701019,,48150.0,
47.63972,-122.34236,129.4238076418494,,59227.0,
47.72599,-122.29314,,283.6075804027136,,38787.0
47.72356,-122.29378,,68.62468996296367,,34176.0
47.55302,-122.33605,,148.15342147655343,,30545.0
47.61359,-122.31337,241.90230095157514,,25248.0,
47.61577,-122.31315,215.2027873580842,,24783.0,
47.62942,-122.35771,108.68966046813838,,40572.0,
47.63019,-122.35625,119.32517273105991,,36926.0,
47.6306,-122.35721,46.434296146351755,,35070.0,
47.63066,-122.35764,224.17009202817042,,21376.0,
47.63106,-122.35764,180.22380801561457,,28940.0,
47.63111,-122.35814,,254.0192881080062,,32691.0
47.63161,-122.35967,115.43287071701852,,40758.0,
47.63159,-122.35839,,53.42223015728421,,26210.0
47.63208,-122.35751,64.34357553624758,,24540.0,
47.63205,-122.35633,193.8833042540824,,37944.0,
47.63217,-122.36532,124.77717396828872,,28546.0,
47.61733,-122.35376,256.30356037912503,,219874.0,
47.62835,-122.35491,163.9294893476661,,73736.0,
47.61227,-122.34512,273.85505835138343,,190610.0,
47.69397,-122.3557,81.69546563455913,,50028.0,
47.54365,-122.30785,,76.33265652227475,,27000.0
47.62746,-122.34729,80.53716957884885,,42093.0,
47.6161,-122.33576,100.79034434170741,,299755.0,
47.72116,-122.35512,65.21944674700671,,27296.0,
47.68173,-122.26408,96.58568385497038,,30542.0,
47.72298,-122.34795,92.48425933395299,,34368.0,
47.62525,-122.36023,79.1830021253943,,59670.0,
47.61028,-122.32524,145.07411038458977,,108228.0,
47.62185,-122.32238,129.78211230880171,,20639.0,
47.64127,-122.31338,103.05307765333414,,31682.0,
47.69127,-122.35025,133.1302755826588,,31017.0,
47.64229,-122.32418,,,,
47.64428,-122.32627,,87.90837199441184,,29392.0
47.64596,-122.32628,,81.39560001180706,,76245.0
47.64642,-122.32581,,84.33088406919724,,61493.0
47.64711,-122.32515,67.18945461081726,,165325.0,
47.64676,-122.32456,82.0704787345852,,56144.0,
47.64626,-122.32367,94.1489492381054,,37885.0,
47.64816,-122.32169,92.43671753006218,,24367.0,
47.64735,-122.32343,108.62615998075196,,25730.0,
47.65084,-122.32147,81.04710373769655,,45580.0,
47.65058,-122.32159,92.05308700631169,,35746.0,
