index,geonameid,name_x,asciiname,latitude,longitude,iso alpha 2,City,Geonames ID,Country,Residential EUI (kWh/m2/year),Non-residential EUI (kWh/m2/year),source,ISO_alpha3,Population_2023,population_density,Subnational HDI,Educational index,Income index,GDP_2022,Urbanization_Rate_2022,Paris_Agreement,iso3,name_y,continent,region,Region Grouped,hdd_total_year,hdd_average_year,hdd_variance_year,cdd_total_year,cdd_average_year,cdd_variance_year,2m_temperature_2023_avg,2m_dewpoint_temperature_2023_avg,total_precipitation_2023,longitude_sin,longitude_cos,latitude_sin,latitude_cos,pca_result,K_mean_label,C_mean_label,GMM_label,K_mean_0.0,K_mean_1.0,K_mean_2.0,K_mean_3.0,K_mean_4.0,K_mean_5.0,K_mean_6.0,K_mean_7.0,K_mean_8.0,K_mean_9.0,K_mean_10.0,K_mean_11.0,K_mean_12.0,K_mean_13.0,K_mean_14.0,K_mean_15.0,K_mean_16.0,K_mean_17.0,K_mean_18.0,K_mean_19.0,C_mean_0.0,C_mean_1.0,C_mean_2.0,C_mean_6.0,C_mean_7.0,C_mean_8.0,C_mean_14.0,C_mean_17.0,GMM_0.0,GMM_1.0,GMM_2.0,GMM_3.0,GMM_4.0,GMM_5.0,GMM_6.0,GMM_7.0,GMM_8.0,GMM_9.0,GMM_10.0,GMM_11.0,GMM_12.0,GMM_13.0,GMM_14.0,GMM_15.0,GMM_16.0,GMM_17.0,GMM_18.0,GMM_19.0
133,2650225,Edinburgh,Edinburgh,55.95206,-3.19648,GB,Edinburgh,2650225,United Kingdom,227.8939581,256.7184877,World Bank CURB,GBR,68350000.0,8774.20630051924,0.94,0.937,0.928,0.94,84.398,1,GBR,U.K. of Great Britain and Northern Ireland,Europe,Northern Europe,Europe,6479.20734151204,539.9339451260033,1950.7406478126495,0.0,0.0,0.0,283.07,279.81,0.988,-0.05576016509075967,0.9984441917248311,0.8285693996453627,0.5598863723750769,-0.48043835,16.0,17.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
134,2655603,Birmingham,Birmingham,52.48142,-1.89983,GB,Birmingham,2655603,United Kingdom,204.4775794,250.3073503,World Bank CURB,GBR,68350000.0,4850.004518314368,0.94,0.937,0.928,0.94,84.398,1,GBR,U.K. of Great Britain and Northern Ireland,Europe,Northern Europe,Europe,5890.86831156413,490.90569263034416,2751.149320495625,0.0,0.0,0.0,284.2,280.82,0.928,-0.033152212959894095,0.9994503143107525,0.7931558881003341,0.6090186673426113,-0.054254703,16.0,17.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
135,2655984,Belfast,Belfast,54.59682,-5.92541,GB,Belfast,2655984,United Kingdom,216.7927469,250.5617531,World Bank CURB,GBR,68350000.0,3231.0212154368764,0.94,0.937,0.928,0.94,84.398,1,GBR,U.K. of Great Britain and Northern Ireland,Europe,Northern Europe,Europe,6195.631006876626,516.3025839063855,2493.0055080852903,0.0,0.0,0.0,283.95,281.05,1.113,-0.10323366558910461,0.9946571320254216,0.8150956435163735,0.5793264122415177,-0.47747472,16.0,17.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
136,2657832,Aberdeen,Aberdeen,57.14369,-2.09814,GB,Aberdeen,2657832,United Kingdom,231.3028771,259.8323929,World Bank CURB,GBR,68350000.0,5855.076058004103,0.94,0.937,0.928,0.94,84.398,1,GBR,U.K. of Great Britain and Northern Ireland,Europe,Northern Europe,Europe,6721.785873413088,560.1488227844239,1705.2158152887675,0.0,0.0,0.0,282.57,279.63,1.06,-0.03661126736560241,0.9993295828213454,0.8400338095684121,0.5425340531081719,-0.6535578,16.0,17.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
137,611717,Tbilisi,Tbilisi,41.69411,44.83368,GE,Tbilisi,611717,Georgia,170.0786638,125.6015195,World Bank CURB,GEO,3760365.0,11428.8069612805,0.814,0.888,0.766,0.814,60.297,1,GEO,Georgia,Asia,Western Asia,Asia & Oceania,1946.00983174642,162.1674859788683,5053.3523451208375,0.0,0.0,0.0,284.63,279.38,0.806,0.7050511929605275,0.7091564110299906,0.6651535968142737,0.7467065639493433,-0.3963673,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138,2294877,Tamale,Tamale,9.40079,-0.8393,GH,Tamale,2294877,Ghana,66.4924569,107.3944594,World Bank CURB,GHA,34121985.0,7153.0339397031075,0.602,0.536,0.602,0.602,58.615,1,GHA,Ghana,Africa,Western Africa,Africa,0.0,0.0,0.0,2090.4081370035815,174.2006780836318,4179.242482456061,302.02,293.44,0.807,-0.014648024536761221,0.9998927119332206,0.1633395651827943,0.9865699095583119,-0.26491866,1.0,17.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2294915,Takoradi,Takoradi,4.89816,-1.76029,GH,Takoradi,2294915,Ghana,64.66487069,105.4174685,World Bank CURB,GHA,34121985.0,13389.397180926091,0.602,0.536,0.602,0.602,58.615,1,GHA,Ghana,Africa,Western Africa,Africa,0.0,0.0,0.0,2693.333918253584,224.44449318779863,3243.238808878303,299.94,297.19,1.606,-0.0307180233319266,0.9995280901718466,0.08538492640246145,0.9963480387611782,1.4254755,8.0,1.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
140,2298893,Kumasi,Kumasi,5.39876,-0.79751,GH,Kumasi,2298893,Ghana,65.17133621,104.9250058,World Bank CURB,GHA,34121985.0,204.64954049729744,0.602,0.536,0.602,0.602,58.615,1,GHA,Ghana,Africa,Western Africa,Africa,0.0,0.0,0.0,2681.759373982747,223.4799478318956,3727.03839211997,300.53,297.16,1.394,-0.013918725863779076,0.9999031298432508,0.09408676726208126,0.9955640010698312,1.0976406,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2306104,Accra,Accra,5.55602,-0.1969,GH,Accra,2306104,Ghana,64.95581897,105.9500135,World Bank CURB,GHA,34121985.0,23186.96762407303,0.602,0.536,0.602,0.602,58.615,1,GHA,Ghana,Africa,Western Africa,Africa,0.0,0.0,0.0,2686.575373331706,223.8812811109755,4082.148403094329,299.98,297.2,0.76,-0.0034365465329565205,0.9999940950565293,0.09681893870881113,0.9953020110033434,0.07419128,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2413876,Banjul,Banjul,13.45274,-16.57803,GM,Banjul,2413876,"Gambia, The",73.02155172,108.3902759,World Bank CURB,GMB,2773168.0,8250.502049763465,0.495,0.4,0.459,0.495,63.852,0,GMB,Gambia,Africa,Western Africa,Africa,0.0,0.0,0.0,2093.7861480712895,174.4821790059408,1985.543528581552,300.16,293.93,0.713,-0.28532087873484174,0.9584320508820527,0.23264323239512189,0.9725621452744032,0.719598,8.0,1.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143,2422465,Conakry,Conakry,9.53795,-13.67729,GN,Conakry,2422465,Guinea,64.23168103,104.695438,World Bank CURB,GIN,14190612.0,2454.086289735171,0.471,0.362,0.48,0.471,37.668,1,GIN,Guinea,Africa,Western Africa,Africa,0.0,0.0,0.0,2505.053319295246,208.7544432746039,1799.891820043042,300.01,296.65,2.583,-0.23645304011076068,0.9716429178573674,0.16570083829452614,0.9861760655118798,1.36207,8.0,1.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
144,2309527,Malabo,Malabo,3.75578,8.78166,GQ,Malabo,2309527,Equatorial Guinea,72.375,96.92205394,World Bank CURB,GNQ,1714671.0,10748.041045008806,0.65,0.613,0.705,0.65,74.01,1,GNQ,Equatorial Guinea,Africa,Middle Africa,Africa,0.0,0.0,0.0,2866.9142405192065,238.9095200432672,3469.793993872382,299.14,296.47,3.895,0.1526695030844045,0.9882773005730532,0.0655037929360514,0.9978523202914301,-0.114022575,9.0,17.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
145,264371,Athens,Athens,37.98376,23.72784,GR,Athens,264371,Greece,131.8501263,190.5662928,World Bank CURB,GRC,10361295.0,18937.246908895075,0.893,0.88,0.868,0.893,80.357,1,GRC,Greece,Europe,Southern Europe,Europe,498.29877090454073,41.5248975753784,2748.2595086252654,307.5403226216634,25.62836021847195,1083.91970609725,291.99,283.87,0.328,0.4023926493350403,0.9154671789644494,0.6154380956710238,0.7881852259442724,1.6945405,15.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
146,734077,Thessaloníki,Thessaloniki,40.64361,22.93086,GR,Thessaloniki,734077,Greece,144.0343637,202.7206819,World Bank CURB,GRC,10361295.0,19162.20963169852,0.893,0.88,0.868,0.893,80.357,1,GRC,Greece,Europe,Southern Europe,Europe,1350.1642901102691,112.51369084252242,6143.135569941889,87.08536656697609,7.257113880581341,315.1679993659467,289.24,282.96,0.683,0.3896200520621718,0.9209756864494689,0.651351939013383,0.758775758405279,-0.50802827,14.0,17.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147,3598132,Guatemala City,Guatemala City,14.64072,-90.51327,GT,Guatemala City,3598132,Guatemala,68.88362069,101.3480729,World Bank CURB,GTM,17602431.0,9359.273273963929,0.629,0.488,0.68,0.629,52.666,1,GTM,Guatemala,Americas,Central America,Central and South America,0.0,0.0,0.0,1375.727961222331,114.6439967685276,2951.534411733879,295.28,287.73,0.531,-0.999959875133801,-0.008958131635177276,0.2527570435672931,0.9675297808993383,0.14506774,11.0,1.0,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
148,2374688,Bolama,Bolama,11.57694,-15.47611,GW,Bolama,2374688,Guinea-Bissau,65.11206897,105.9711281,World Bank CURB,GNB,2150842.0,1658.8850237112492,0.483,0.415,0.443,0.483,45.041,1,GNB,Guinea-Bissau,Africa,Western Africa,Africa,0.0,0.0,0.0,2324.590835571289,193.71590296427408,1736.1509524676003,300.63,295.15,1.547,-0.26683655831686015,0.9637417969277938,0.20068365235439656,0.9796560986783575,1.4852802,8.0,1.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
149,2374775,Bissau,Bissau,11.86357,-15.59767,GW,Bissau,2374775,Guinea-Bissau,65.97521552,106.7009588,World Bank CURB,GNB,2150842.0,12396.939363280722,0.483,0.415,0.443,0.483,45.041,1,GNB,Guinea-Bissau,Africa,Western Africa,Africa,0.0,0.0,0.0,2291.935887654622,190.99465730455185,1674.9738452481956,301.03,294.65,1.388,-0.2688806522587225,0.9631735019408102,0.20558198480197803,0.9786398967571674,0.99557185,8.0,1.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150,3378644,Georgetown,Georgetown,6.80448,-58.15527,GY,Georgetown,3378644,Guyana,65.28448276,106.0108103,World Bank CURB,GUY,813834.0,5859.098878327356,0.742,0.649,0.888,0.742,27.022,1,GUY,Guyana,Americas,South America,Central and South America,0.0,0.0,0.0,3414.0940093994145,284.50783411661786,2206.191104542583,300.19,296.84,2.334,-0.8494810471432062,0.5276191339825367,0.11848160866276201,0.9929562469760106,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3600949,Tegucigalpa,Tegucigalpa,14.0818,-87.20681,HN,Tegucigalpa,3600949,Honduras,65.72844828,101.2945443,World Bank CURB,HND,10593798.0,8564.344059106204,0.624,0.52,0.599,0.624,59.6,1,HND,Honduras,Americas,Central America,Central and South America,0.0,0.0,0.0,1364.4233551025384,113.70194625854488,4659.568672732595,295.77,290.17,1.5,-0.9988119364196505,0.04873105442762337,0.24330691972883464,0.9699493506426335,0.21350114,11.0,1.0,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
152,3186886,Zagreb,Zagreb,45.81444,15.97798,HR,Zagreb,3186886,Croatia,92.67672414,120.5439893,World Bank CURB,HRV,3853200.0,11509.95012383101,0.878,0.844,0.882,0.878,58.219,1,HRV,Croatia,Europe,Southern Europe,Europe,3822.037094116212,318.503091176351,4397.892588104501,0.0,0.0,0.0,286.47,281.89,1.11,0.27526790193174466,0.9613675583074849,0.7170862882949586,0.6969844009297192,-0.97552323,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
153,3190261,Split,Split,43.50891,16.43915,HR,Split,3190261,Croatia,78.86099138,105.337031,World Bank CURB,HRV,3853200.0,6672.653222319127,0.878,0.844,0.882,0.878,58.219,1,HRV,Croatia,Europe,Southern Europe,Europe,2930.2497406005855,244.1874783833821,5138.780236931472,0.0,0.0,0.0,289.24,284.23,1.351,0.28299688666744993,0.9591208277044819,0.6884673694944168,0.7252673170227913,-0.6771311,9.0,17.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
154,3191648,Rijeka,Rijeka,45.32673,14.44241,HR,Rijeka,3191648,Croatia,94.62176724,121.8689097,World Bank CURB,HRV,3853200.0,3637.198516876643,0.878,0.844,0.882,0.878,58.219,1,HRV,Croatia,Europe,Southern Europe,Europe,3711.299382527667,309.27494854397224,4910.961702568108,0.0,0.0,0.0,286.59,282.2,2.062,0.24940675854824196,0.9683988170121125,0.7111275487846017,0.7030630194794801,-0.611418,9.0,17.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155,3718426,Port-au-Prince,Port-au-Prince,18.54349,-72.33881,HT,Port-au-Prince,3718426,Haiti,64.31788793,103.7711085,World Bank CURB,HTI,11724763.0,22568.213268190622,0.552,0.496,0.503,0.552,58.82,1,HTI,Haiti,Americas,Caribbean,Central and South America,98.83989588419593,8.23665799034966,180.0879776425665,908.4470074971518,75.70391729142932,6742.139804088138,297.04,293.37,1.477,-0.9528672032161013,0.3033876942710845,0.3180243840170284,0.9480825339444818,0.5653261,11.0,1.0,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
156,721472,Debrecen,Debrecen,47.53167,21.62444,HU,Debrecen,721472,Hungary,179.4232945,252.6989578,World Bank CURB,HUN,9589872.0,5257.734918597671,0.851,0.827,0.881,0.851,72.552,1,HUN,Hungary,Europe,Eastern Europe,Europe,4647.129542032877,387.2607951694064,4679.615134524901,0.0,0.0,0.0,286.38,280.6,0.821,0.36852112321663544,0.9296193746599462,0.737650653794004,0.6751825774983227,-0.87779933,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
157,3044310,Szombathely,Szombathely,47.23088,16.62155,HU,Szombathely,3044310,Hungary,178.2729935,248.4786186,World Bank CURB,HUN,9589872.0,4983.930909428746,0.851,0.827,0.881,0.851,72.552,1,HUN,Hungary,Europe,Eastern Europe,Europe,4356.022689819339,363.00189081827824,3735.1472817128,0.0,0.0,0.0,284.95,280.17,0.947,0.286048789993964,0.9582150540160539,0.7340959480242183,0.6790457562597857,1.6301414,6.0,1.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1214520,Medan,Medan,3.58333,98.66667,ID,Medan,1214520,Indonesia,74.3900463,116.632548,World Bank CURB,IDN,277534122.0,26432.916075277328,0.713,0.673,0.724,0.713,57.934,1,IDN,Indonesia,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,3400.96038309733,283.41336525811084,939.0637695286453,300.03,297.22,3.387,0.9885817107305707,-0.15068576976283582,0.06250014460573315,0.9980449548613842,-0.560372,13.0,17.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
159,1622786,Makassar,Makassar,-5.14861,119.43194,ID,Makassar,1622786,Indonesia,67.03472222,111.9744795,World Bank CURB,IDN,277534122.0,22192.444171862604,0.713,0.673,0.724,0.713,57.934,1,IDN,Indonesia,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,3649.043635050456,304.08696958753796,487.3877022239752,300.58,296.44,2.22,0.8709400174605947,-0.49138934256426353,-0.08973931054372028,0.9959652886236235,0.31272027,10.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160,1625812,Surakarta,Surakarta,-7.55611,110.83167,ID,Solo,1625812,Indonesia,65.00462963,116.03679,World Bank CURB,IDN,277534122.0,7377.276357336044,0.713,0.673,0.724,0.713,57.934,1,IDN,Indonesia,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,3495.342870076499,291.2785725063749,982.090994524416,299.2,294.75,1.558,0.9346292497255276,-0.3556236290764399,-0.1314970556348888,0.9913165611243236,-0.15078706,10.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161,1625822,Surabaya,Surabaya,-7.24917,112.75083,ID,Surabaya,1625822,Indonesia,75.18865741,111.0049922,World Bank CURB,IDN,277534122.0,18116.338947505952,0.713,0.673,0.724,0.713,57.934,1,IDN,Indonesia,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,3593.065526326499,299.4221271938749,891.5785065567383,301.83,296.78,1.469,0.9221953695886763,-0.38672432081420044,-0.12618459870795737,0.9920067777232733,0.88535887,4.0,1.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1633070,Palembang,Palembang,-2.91673,104.7458,ID,Palembang,1633070,Indonesia,74.0162037,114.7787736,World Bank CURB,IDN,277534122.0,2219.610128533011,0.713,0.673,0.724,0.713,57.934,1,IDN,Indonesia,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,3513.416112263998,292.7846760219998,960.8982593288888,300.82,297.08,2.097,0.9670645996133076,-0.2545310593518068,-0.05088455756015918,0.9987045417949729,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,1633419,Padang,Padang,-0.94924,100.35427,ID,Padang,1633419,Indonesia,63.30439815,106.1785647,World Bank CURB,IDN,277534122.0,9612.736474606249,0.713,0.673,0.724,0.713,57.934,1,IDN,Indonesia,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,3333.0797678629565,277.756647321913,713.9250482932847,299.97,296.44,2.957,0.9837152368999748,-0.17973406102023748,-0.01656660550720246,0.9998627643741759,-0.17243437,9.0,17.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164,1636544,Manado,Manado,1.48218,124.84892,ID,Manado,1636544,Indonesia,74.43634259,116.632548,World Bank CURB,IDN,277534122.0,9787.287586002993,0.713,0.673,0.724,0.713,57.934,1,IDN,Indonesia,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,3464.0830230712904,288.67358525594085,343.97023191336325,300.17,296.71,2.579,0.8206616260391836,-0.5714144691436535,0.02586603595209469,0.9996654181195451,0.7932526,10.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
165,1642911,Jakarta,Jakarta,-6.21462,106.84513,ID,Jakarta,1642911,Indonesia,65.84259259,112.4654182,World Bank CURB,IDN,277534122.0,17894.311339941025,0.713,0.673,0.724,0.713,57.934,1,IDN,Indonesia,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,3446.4664052327457,287.20553376939546,949.5722948943004,300.85,296.24,1.405,0.9570915397509783,-0.2897857562702168,-0.10825302684220287,0.9941233737215424,1.56943,6.0,1.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1645528,Denpasar,Denpasar,-8.65,115.21667,ID,Denpasar,1645528,Indonesia,67.80555556,112.9553448,World Bank CURB,IDN,277534122.0,9026.983609538078,0.713,0.673,0.724,0.713,57.934,1,IDN,Indonesia,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,3648.4230295817056,304.03525246514215,757.8892826646862,299.67,296.52,1.3,0.9047031352248078,-0.4260425297014409,-0.1503981391128271,0.9886255103685109,1.1927183,4.0,1.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1650213,Banjarmasin,Banjarmasin,-3.31987,114.59075,ID,Banjarmasin,1650213,Indonesia,73.77314815,114.2032351,World Bank CURB,IDN,277534122.0,20612.187626047133,0.713,0.673,0.724,0.713,57.934,1,IDN,Indonesia,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,2788.099868774412,232.34165573120103,1173.4447143841282,300.85,297.01,2.384,0.9093033027992391,-0.41613399707113,-0.05791024536054547,0.9983217935527008,0.6365938,10.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
168,1650357,Bandung,Bandung,-6.92222,107.60694,ID,Bandung,1650357,Indonesia,64.05324074,103.9381073,World Bank CURB,IDN,277534122.0,43295.42339132309,0.713,0.673,0.724,0.713,57.934,1,IDN,Indonesia,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,3460.228205362955,288.3523504469129,970.4451176618307,295.11,292.03,2.713,0.9531540359906234,-0.3024853445619892,-0.12052183315973429,0.9927106767491811,0.037431315,10.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
169,1650527,Balikpapan,Balikpapan,-1.26753,116.82887,ID,Balikpapan,1650527,Indonesia,63.89467593,108.1332338,World Bank CURB,IDN,277534122.0,10804.84374924171,0.713,0.673,0.724,0.713,57.934,1,IDN,Indonesia,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,3470.5766754150395,289.2147229512533,1118.3756404723688,300.93,298.05,2.424,0.892358518529776,-0.451327236500683,-0.02212076741733185,0.9997553058868296,1.7018948,15.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
170,2963398,Kilkenny,Kilkenny,52.65417,-7.25222,IE,Kilkenny,2963398,Ireland,163.7400853,220.5464519,World Bank CURB,IRL,5262382.0,2466.6593710932775,0.95,0.889,1.0,0.95,64.183,1,IRL,Ireland,Europe,Northern Europe,Europe,5802.396713256838,483.5330594380698,2849.959307057936,0.0,0.0,0.0,283.9,281.13,1.055,-0.1262374055717913,0.9920000591907759,0.7949885057630026,0.6066244931625399,-0.62201756,16.0,17.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
171,2964574,Dublin,Dublin,53.33306,-6.24889,IE,Dublin,2964574,Ireland,171.6349233,218.3645348,World Bank CURB,IRL,5262382.0,6838.363366081483,0.95,0.889,1.0,0.95,64.183,1,IRL,Ireland,Europe,Northern Europe,Europe,5963.259668986005,496.9383057488337,2805.3453149708853,0.0,0.0,0.0,283.88,281.07,1.119,-0.10884761682431782,0.9940584471305832,0.8021203439610707,0.5971624182781211,-0.8113795,16.0,17.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
